StationID,StationNO,name,available,empty
1,0001,蓮池潭站,11,21
2,0002,鳳山火車站,21,7
3,0003,美麗島站,28,4
5,0005,漁人碼頭站,9,23
6,0006,西子灣站,3,29
7,0007,高雄電影館站(暫停營運),0,32
8,0008,市議會(舊址)站,10,22
9,0009,中央公園站,23,9
10,0010,獅甲站,3,29
11,0011,市府四維站,1,31
12,0012,文化師大站,20,12
13,0013,衛武營站,4,28
14,0015,新興區公所站,6,18
15,0016,後火車站,7,25
16,0017,後驛站,12,20
17,0018,凹仔底站,8,24
18,0019,生態園區站,19,9
20,0021,三多站,23,9
21,0022,巨蛋站,1,31
22,0023,民生圓環站,18,14
23,0024,民生民權站,15,17
24,0025,七賢忠孝站,21,11
25,0026,凱旋站,12,20
26,0027,技擊館站,9,23
27,0028,新光中山站,23,9
28,0029,五塊厝站,29,3
29,0030,市警局站,1,31
30,0031,明誠光興站,28,4
31,0032,家樂福愛河站,7,21
32,0033,愛河之心站,6,22
33,0034,高雄醫學大學站,10,18
34,0035,新光成功站,16,16
35,0036,夢時代站,8,24
36,0037,裕誠辛亥站,4,28
37,0038,文化中正站,9,15
39,0040,光華公園站,7,25
40,0041,民權公園站,22,10
41,0042,國賓飯店站(暫停營運),0,28
42,0043,鹽埕埔站,8,20
43,0044,家樂福成功站,1,31
44,0045,高雄女中站,3,29
45,0046,中山大學站,32,0
46,0047,科工館站,12,20
47,0048,華榮公園站,19,13
48,0049,森林公園站,7,25
49,0050,美術館藝片天站,17,15
50,0051,大東文化藝術中心站-02,2,22
51,0052,大東文化藝術中心站-01,2,30
52,0053,捷運鳳山站,22,10
53,0054,鳳凌廣場站,15,9
54,0055,市議會(新址)站,15,17
55,0056,捷運鳳山西站,17,15
56,0057,市府鳳山行政中心站,8,24
57,0058,澄清湖站,22,10
58,0059,捷運小港站,10,22
59,0060,餐旅高中站,7,21
60,0061,社教館站,9,15
61,0062,班超公園站,5,19
62,0063,高雄中學站,25,3
63,0064,博愛國小站,1,27
64,0065,客家文物館站,13,11
65,0066,明堤公園站,24,4
66,0067,微笑公園站,10,22
67,0068,左營國小站,16,16
68,0069,捷運世運主場館站,23,9
69,0070,世運主場館站,17,15
70,0071,捷運楠梓加工出口區站,0,32
71,0072,加昌國小站,20,12
72,0073,捷運都會公園站,19,13
73,0074,高雄第一科技大學站,7,25
74,0075,捷運青埔站,11,21
75,0077,捷運南岡山站,27,5
76,0078,岡山區公所站,9,11
77,0079,西子樓站,0,32
78,0080,龍虎塔站,17,15
79,0081,右昌圖書館站,6,18
80,0082,中鋼台船站,5,27
81,0083,金獅湖站,20,12
82,0084,文藻外語大學站,19,11
83,0085,莊敬公園站,25,7
84,0086,高雄高工站,4,28
85,0087,鼎金國小站,17,15
86,0088,高雄國際機場站,11,21
88,0090,左營高中站,4,28
89,0091,蓮潭會館站,10,18
90,0092,高鐵左營站,5,27
91,0093,孔廟站,13,19
92,0094,草衙站,2,30
93,0095,佛公國小站,8,24
94,0096,海洋局站,4,28
95,0097,二聖公園站,4,28
96,0098,福誠高中站,1,31
97,0099,道明中學站,9,19
98,0100,英明公園站,24,8
99,0101,四維公園站,11,5
100,0102,正修大學站,9,23
101,0103,南華市場站,11,5
102,0104,郵政總局站,14,2
103,0105,民族八德站,18,14
104,0106,高雄大學站,17,15
105,0107,中山高中站,9,23
106,0108,龍華國小站,8,24
107,0109,海科大旗津站(1),6,10
109,0111,巨蛋站(2),0,12
110,0112,後驛站(2),7,9
111,0113,高雄醫學大學站(2),3,9
112,0114,中央公園站(2),7,5
113,0115,高雄女中站(2),3,9
114,0116,三多站(2),3,9
115,0117,市府四維站(2),1,11
116,0118,文化中正站(2),3,9
117,0119,文化師大站(2),12,0
118,0120,光華公園站(2),10,2
119,0121,海科大旗津站(2),10,6
120,0122,鳳新高中站,1,31
121,0123,前鎮高中站,14,18
122,0124,美術館馬卡道站,12,20
123,0125,福山廣場站,12,20
124,0126,阿公店水庫站,10,6
125,0127,澄清湖站(2),11,21
126,0128,寶業里滯洪池站,16,16
127,0129,陽明溜冰場站,6,10
128,0130,義民廟站,4,12
129,0131,鼎泰廣場站,16,16
130,0132,平和停車場站,12,20
131,0133,小港區公所站,7,25
132,0134,大寮區公所站,7,9
133,0135,和春技術學院站(1),12,16
134,0136,和春技術學院站(2),13,19
135,0137,捷運大寮站,1,31
136,0138,輔英科技大學站,22,10
137,0139,台鐵新左營站,4,12
138,0140,扶輪公園站,22,2
139,0141,高雄榮總站,22,10
141,0143,岡山河堤公園站,11,21
142,0144,岡山稽徵所站,6,22
143,0145,岡山忠孝里站,4,28
144,0146,岡山文化中心站,10,14
145,0147,原住民故事館站,4,20
146,0148,消防局站,14,18
147,0149,前鎮加工區站(1),4,12
148,0150,前鎮加工區站(2),6,10
151,0153,文化中心站,25,7
152,0154,正義市場站,5,11
153,0155,高雄高商站,9,19
154,0156,高雄監理所站,8,24
155,0157,楠梓翠屏站,27,5
156,0158,鳳新高中站(2),11,21
157,0159,森林公園站(2),10,22
158,0160,高雄真愛館站,7,9
159,0161,小港醫院站,11,21
160,0162,自由市場站,12,16
161,0163,興達港站,8,8
162,0164,文山高中站,9,7
163,0165,市府鳳山行政中心站(2),9,23
164,0166,澄清湖站(3),8,8
