StationID,StationNO,name,available,empty
1,0001,蓮池潭站,31,1
2,0002,鳳山火車站,2,26
3,0003,美麗島站,1,31
5,0005,漁人碼頭站,0,32
6,0006,西子灣站,4,28
7,0007,高雄電影館站,12,20
8,0008,市議會(舊址)站,5,27
9,0009,中央公園站,7,25
10,0010,獅甲站,14,18
11,0011,市府四維站,4,28
12,0012,文化師大站,5,27
13,0013,衛武營站,13,19
14,0015,新興區公所站,5,19
15,0016,後火車站,16,16
16,0017,後驛站,2,30
17,0018,凹仔底站,16,16
18,0019,生態園區站,23,5
20,0021,三多站,22,10
21,0022,巨蛋站,25,7
22,0023,民生圓環站,9,23
23,0024,民生民權站,9,23
24,0025,七賢忠孝站,12,20
25,0026,凱旋站,11,21
26,0027,技擊館站,27,5
27,0028,新光中山站,8,24
28,0029,五塊厝站,19,13
29,0030,市警局站,9,23
30,0031,明誠光興站,9,23
31,0032,家樂福愛河站,13,15
32,0033,愛河之心站,18,10
33,0034,高雄醫學大學站,11,17
34,0035,新光成功站,3,29
35,0036,夢時代站,9,23
36,0037,裕誠辛亥站,0,32
37,0038,文化中正站,0,24
39,0040,光華公園站,1,31
40,0041,民權公園站,27,5
41,0042,國賓飯店站,3,25
42,0043,鹽埕埔站,3,25
43,0044,家樂福成功站,22,10
44,0045,高雄女中站,26,6
45,0046,中山大學站,2,30
46,0047,科工館站,7,25
47,0048,華榮公園站,13,19
48,0049,森林公園站,13,19
49,0050,美術館藝片天站,4,28
50,0051,大東文化藝術中心站-02,19,5
51,0052,大東文化藝術中心站-01,16,16
52,0053,捷運鳳山站,0,32
53,0054,鳳凌廣場站,12,12
54,0055,市議會(新址)站,11,21
55,0056,捷運鳳山西站,15,17
56,0057,市府鳳山行政中心站,13,19
57,0058,澄清湖站,7,25
58,0059,捷運小港站,10,22
59,0060,餐旅高中站,13,15
60,0061,社教館站,5,19
61,0062,班超公園站,16,8
62,0063,高雄中學站,13,15
63,0064,博愛國小站,13,15
64,0065,客家文物館站,12,12
65,0066,明堤公園站,1,27
66,0067,微笑公園站,20,12
67,0068,左營國小站,6,26
68,0069,捷運世運主場館站,8,24
69,0070,世運主場館站,21,11
70,0071,捷運楠梓加工出口區站,25,7
71,0072,加昌國小站,19,13
72,0073,捷運都會公園站,18,14
73,0074,高雄第一科技大學站,19,13
74,0075,捷運青埔站,22,10
75,0077,捷運南岡山站,3,29
76,0078,岡山區公所站,4,16
77,0079,西子樓站,9,23
