StationID,StationNO,name,available,empty
1,0001,蓮池潭站,4,28
2,0002,鳳山火車站,6,22
3,0003,美麗島站,15,17
5,0005,漁人碼頭站,15,17
6,0006,西子灣站,2,30
7,0007,高雄電影館站,7,25
8,0008,市議會(舊址)站,3,29
9,0009,中央公園站,19,13
10,0010,獅甲站,17,15
11,0011,市府四維站,9,23
12,0012,文化師大站,5,27
13,0013,衛武營站,17,15
14,0015,新興區公所站,13,11
15,0016,後火車站,10,22
16,0017,後驛站,0,32
17,0018,凹仔底站,26,6
18,0019,生態園區站,5,23
20,0021,三多站,10,22
21,0022,巨蛋站,14,18
22,0023,民生圓環站,11,21
23,0024,民生民權站,5,27
24,0025,七賢忠孝站,14,18
25,0026,凱旋站,2,30
26,0027,技擊館站,19,13
27,0028,新光中山站,1,31
28,0029,五塊厝站,29,3
29,0030,市警局站,17,15
30,0031,明誠光興站,2,30
31,0032,家樂福愛河站,4,24
32,0033,愛河之心站,1,27
33,0034,高雄醫學大學站,0,28
34,0035,新光成功站,16,16
35,0036,夢時代站,11,21
36,0037,裕誠辛亥站,1,31
37,0038,文化中正站,22,2
39,0040,光華公園站,7,25
40,0041,民權公園站,11,21
41,0042,國賓飯店站,1,27
42,0043,鹽埕埔站,9,19
43,0044,家樂福成功站,16,16
44,0045,高雄女中站,5,27
45,0046,中山大學站,9,23
46,0047,科工館站,3,29
47,0048,華榮公園站,5,27
48,0049,森林公園站,11,21
49,0050,美術館藝片天站,3,29
50,0051,大東文化藝術中心站-02,18,6
51,0052,大東文化藝術中心站-01,4,28
52,0053,捷運鳳山站,16,16
53,0054,鳳凌廣場站,22,2
54,0055,市議會(新址)站,11,21
55,0056,捷運鳳山西站,4,28
56,0057,市府鳳山行政中心站,4,28
57,0058,澄清湖站,21,11
58,0059,捷運小港站,1,31
59,0060,餐旅高中站,19,9
60,0061,社教館站,6,18
61,0062,班超公園站,11,13
62,0063,高雄中學站,5,23
63,0064,博愛國小站,25,3
64,0065,客家文物館站,1,23
65,0066,明堤公園站,6,22
66,0067,微笑公園站,7,25
67,0068,左營國小站,23,9
68,0069,捷運世運主場館站,10,22
69,0070,世運主場館站,17,15
70,0071,捷運楠梓加工出口區站,9,23
71,0072,加昌國小站,18,14
72,0073,捷運都會公園站,18,14
73,0074,高雄第一科技大學站,11,21
74,0075,捷運青埔站,13,19
75,0077,捷運南岡山站,29,3
76,0078,岡山區公所站,8,12
77,0079,西子樓站,8,24
78,0080,龍虎塔站,7,25
79,0081,右昌圖書館站,3,21
80,0082,中鋼台船站,4,28
81,0083,金獅湖站,16,16
82,0084,文藻外語大學站,5,25
83,0085,莊敬公園站,9,23
84,0086,高雄高工站,10,22
85,0087,鼎金國小站,12,20
86,0088,高雄國際機場站,9,23
88,0090,左營高中站,14,18
89,0091,蓮潭會館站,14,14
90,0092,高鐵左營站,19,13
91,0093,孔廟站,11,21
92,0094,草衙站,6,26
93,0095,佛公國小站,18,14
94,0096,海洋局站,13,19
95,0097,二聖公園站,3,29
96,0098,福誠高中站,15,17
97,0099,道明中學站,14,14
98,0100,英明公園站,3,29
99,0101,四維公園站,5,11
100,0102,正修大學站,12,20
101,0103,南華市場站,9,7
102,0104,郵政總局站,16,0
103,0105,民族八德站,21,11
104,0106,高雄大學站,5,27
105,0107,中山高中站,13,19
106,0108,龍華國小站,0,32
