StationID,StationNO,name,available,empty
1,0001,蓮池潭站,7,25
2,0002,鳳山火車站,11,17
3,0003,美麗島站,4,28
5,0005,漁人碼頭站,3,29
6,0006,西子灣站,20,12
7,0007,高雄電影館站,11,21
8,0008,市議會(舊址)站,12,20
9,0009,中央公園站,17,15
10,0010,獅甲站,18,14
11,0011,市府四維站,0,32
12,0012,文化師大站,3,29
13,0013,衛武營站,0,32
14,0015,新興區公所站,10,14
15,0016,後火車站,20,12
16,0017,後驛站,3,29
17,0018,凹仔底站,5,27
18,0019,生態園區站,5,23
20,0021,三多站,14,18
21,0022,巨蛋站,1,31
22,0023,民生圓環站,12,20
23,0024,民生民權站,13,19
24,0025,七賢忠孝站,11,21
25,0026,凱旋站,13,19
26,0027,技擊館站,2,30
27,0028,新光中山站,9,23
28,0029,五塊厝站,19,13
29,0030,市警局站,10,22
30,0031,明誠光興站,18,14
31,0032,家樂福愛河站,11,17
32,0033,愛河之心站,3,25
33,0034,高雄醫學大學站,1,27
34,0035,新光成功站,5,27
35,0036,夢時代站,6,26
36,0037,裕誠辛亥站,6,26
37,0038,文化中正站,8,16
39,0040,光華公園站,2,30
40,0041,民權公園站,7,25
41,0042,國賓飯店站,16,12
42,0043,鹽埕埔站,13,15
43,0044,家樂福成功站,18,14
44,0045,高雄女中站,2,30
45,0046,中山大學站,2,30
46,0047,科工館站,10,22
47,0048,華榮公園站,12,20
48,0049,森林公園站,4,28
49,0050,美術館藝片天站,5,27
50,0051,大東文化藝術中心站-02,4,20
51,0052,大東文化藝術中心站-01,4,28
52,0053,捷運鳳山站,4,28
53,0054,鳳凌廣場站,16,8
54,0055,市議會(新址)站,6,26
55,0056,捷運鳳山西站,9,23
56,0057,市府鳳山行政中心站,3,29
57,0058,澄清湖站,14,18
58,0059,捷運小港站,8,24
59,0060,餐旅高中站,4,24
60,0061,社教館站,7,17
61,0062,班超公園站,3,21
62,0063,高雄中學站,27,1
63,0064,博愛國小站,0,28
64,0065,客家文物館站,8,16
65,0066,明堤公園站,20,8
66,0067,微笑公園站,7,25
67,0068,左營國小站,8,24
68,0069,捷運世運主場館站,13,19
69,0070,世運主場館站,4,28
70,0071,捷運楠梓加工出口區站,9,23
71,0072,加昌國小站,4,28
72,0073,捷運都會公園站,14,18
73,0074,高雄第一科技大學站,7,25
74,0075,捷運青埔站,10,22
75,0077,捷運南岡山站,14,18
76,0078,岡山區公所站,5,15
77,0079,西子樓站,19,13
78,0080,龍虎塔站,3,29
