StationID,StationNO,name,available,empty
1,0001,蓮池潭站,12,20
2,0002,鳳山火車站,14,14
3,0003,美麗島站,9,23
5,0005,漁人碼頭站,13,19
6,0006,西子灣站,2,30
7,0007,高雄電影館站,19,13
8,0008,市議會(舊址)站,9,23
9,0009,中央公園站,11,21
10,0010,獅甲站,8,24
11,0011,市府四維站,11,21
12,0012,文化師大站,5,27
13,0013,衛武營站,22,10
14,0015,新興區公所站,9,15
15,0016,後火車站,12,20
16,0017,後驛站,23,9
17,0018,凹仔底站,29,3
18,0019,生態園區站,19,9
20,0021,三多站,14,18
21,0022,巨蛋站,31,1
22,0023,民生圓環站,12,20
23,0024,民生民權站,15,17
24,0025,七賢忠孝站,9,23
25,0026,凱旋站,6,26
26,0027,技擊館站,0,32
27,0028,新光中山站,2,30
28,0029,五塊厝站,18,14
29,0030,市警局站,18,14
30,0031,明誠光興站,11,21
31,0032,家樂福愛河站,8,20
32,0033,愛河之心站,1,27
33,0034,高雄醫學大學站,23,5
34,0035,新光成功站,13,19
35,0036,夢時代站,17,15
36,0037,裕誠辛亥站,4,28
37,0038,文化中正站,12,12
39,0040,光華公園站,5,27
40,0041,民權公園站,11,21
41,0042,國賓飯店站,4,24
42,0043,鹽埕埔站,5,23
43,0044,家樂福成功站,32,0
44,0045,高雄女中站,7,25
45,0046,中山大學站,4,28
46,0047,科工館站,9,23
47,0048,華榮公園站,21,11
48,0049,森林公園站,18,14
49,0050,美術館藝片天站,6,26
50,0051,大東文化藝術中心站-02,15,9
51,0052,大東文化藝術中心站-01,9,23
52,0053,捷運鳳山站,13,19
53,0054,鳳凌廣場站,18,6
54,0055,市議會(新址)站,11,21
55,0056,捷運鳳山西站,18,14
56,0057,市府鳳山行政中心站,8,24
57,0058,澄清湖站,14,18
58,0059,捷運小港站,3,29
59,0060,餐旅高中站,12,16
60,0061,社教館站,5,19
61,0062,班超公園站,11,13
62,0063,高雄中學站,18,10
63,0064,博愛國小站,15,13
64,0065,客家文物館站,7,17
65,0066,明堤公園站,3,25
66,0067,微笑公園站,14,18
67,0068,左營國小站,0,32
68,0069,捷運世運主場館站,0,32
69,0070,世運主場館站,27,5
70,0071,捷運楠梓加工出口區站,17,15
71,0072,加昌國小站,10,22
72,0073,捷運都會公園站,11,21
